기관구분,등록기관,등록번호,유형,단체명,대표자,소재지,주된사업,연락처,등록일,주관과
중앙행정기관,교육부,서울-53,,학부모연구소,김승보,"서울특별시 용산구 청파로47나길 71-1, 2층","o 학부모의 교육참여와 역량강화를 위한 연구와 실천
o 민주적 교육공동체의 형성을 위한 연구와 실천
o 미래지향적 교육발전과 학부모의 교육적 역할 진화에 관한 연구와 실천
o 학부모교육 프로그램 연구 개발 및 실시",,2016-10-05,평생교육과
중앙행정기관,교육부,218,,한국아동보육복지협회,이숙희,서울 마포구 백범로 169-9 국민서관빌딩 1층 104호,"국내외 영유아교육 기관을 연계한 학술 대회 개최 등 협력체계 구축, 영유아 보육 및 육아관련 종사자, 학부모 교육훈련 및 국제 교류 등",02-523-4089,2016-10-06,보육정책과
중앙행정기관,교육부,서울-56,,한국학교사서협회,김유미,"서울특별시 성북구 동소문로23길 16-14, 101호","o 학교도서관 발전에 관한 사업
o 독서문화 확산 및 독서교육 진흥을 위한 사업",02-929-0835,2017-10-11,평생교육과
중앙행정기관,교육부,57,,한국식생활교육연대,조은주,"서울특별시 서대문구 세무서길 73, 201호","ㅇ 학교 영양교육 진흥을 위한 정책, 제도 연구
ㅇ 학교급식 식생활 지도. 영양상담 연수 운영 교육자료 개발 및 보급
ㅇ 학령기, 청소년기 식생활 개선을 위한 교육 및 홍보, 토론회, 세미나 심포지엄 운영
ㅇ 학생 식생활 현황 파악 및 학ㄱ 식생활 교육 연구",02-808-0530,2019-02-22,평생교육과
중앙행정기관,교육부,58,,옳고바른마음총연합회,구본종,서울특별시 은평구 통일로 712-1.408호,"ㅇ 행복한 학교를 만들기 위한 관련사업(연수, 사례발굴, 토론회, 학교 지원 등)
ㅇ 청소년 활동 보호 복지 및 관련 단체 지원사업(소외계층지원, 장학사업)
ㅇ 옳고바른마음인지교육 및 인성 회복 운동(포럼, 세미나 등)
ㅇ 교육전문가 육성(행복상담사, 힐링, 성폭력예방, 학교폭력예방, 행복코디네이터 등)",02-359-1007,2022-06-22,평생교육과
중앙행정기관,교육부,59,,전국미디어리터러시교사협회,박유신,서울특별시 강동구 천호대로 1138-10(성내동) 지층,"- 학교 미디어 리터러시 교육의 연구, 수업 및 저술활동
- 학교 미디어 리터러시 교육 교사의 네트워크 구성
- 학교 미디어 리터러시 교육 정책 제안 및 실천
- 학교 미디어 리터러시 교육 주체 교사 교육 및 연수 활동",,2024-12-26,서울특별시교육청 평생교육과
중앙행정기관,보건복지부,제232호,,사단법인 한국전립선관리협회,김세철,"서울특별시 서초구 서초동 서초중앙로 24길 27, 221호","- 전립선 비대와 암의 예방, 진료에 관한 지식보급 및 지도계몽
- 전립선질환의 예방, 관리에 관한 연구, 조사
- 전립선 연구에 관한 국제교류 및 정보수집
- 전립선 전문가 국.내외 할술대회 지원",,1995-11-29,건강정책과
중앙행정기관,보건복지부,1,사단법인,상록회,이달형,서울특별시 마포구 월드컵북로4길 56 기린2동 105호,"무의탁 노인자매 결연, 무료시설 지원.경로효친사상 등",02-2269-0222,2000-05-03,노인정책과
중앙행정기관,보건복지부,2,,건강사회를위한치과의사회,김의동,서울특별시 용산구 한강대로 373-1 4층,"국민구강건강향상 실천사업, 수돗물 불소화사업 등",02-588-6944,2000-05-15,구강정책과
중앙행정기관,보건복지부,3,,사회복지법인 굿네이버스,이호균,서울시 영등포구 버드나루로 13,"불우아동의 자립의지 고취 및 장학.생활지원사업, 사회복지시설 지원사업, 아동권리옹호사업 및 대국민캠페인, 기타 우리 법인의 목적달성에 필요한 사업 등",02-6717-4000,2000-05-15,사회서비스자원과
중앙행정기관,보건복지부,4,,사회복지법인 한국사회복지협의회,김성이,"서울특별시 마포구 만리재로 14, 한국사회복지회관 5층 (공덕동)",사회복지에 관한 조사.연구 및 기반조성사업,02-2077-3906,2000-05-19,복지정책과
중앙행정기관,보건복지부,5,사단법인,한국기독교사회발전협회,박종렬,서울특별시 종로구 창경궁로16길 70 (효제동),사회복지후원사업,02-765-9576,2000-05-19,사회서비스자원과
중앙행정기관,보건복지부,7,사단법인,한국제이티에스,최석호,"서울특별시 서초구 효령로51길 7, 정토회관 2층 (서초동)","제3세대 개발구호사업, 
북한돕기사업, 청소년사업",02-587-8756,2000-05-19,사회서비스자원과
중앙행정기관,보건복지부,8,사단법인,태평양전쟁희생자유족회,양순임,"서울 종로구 새문안로5길 5-1, 세븐빌딩 5층(사직동)",일제하 피징자 생사확인 및 피해보상 프로젝트,02-795-3315,2000-05-19,노인지원과
중앙행정기관,보건복지부,10,사단법인,인도주의실천의사협의회,염석호,서울특별시 종로구 율곡로 17길 14 3층,의료봉사활동 및 의료복지사업 등,02-766-6024,2000-05-23,보건의료정책과
중앙행정기관,보건복지부,11,사단법인,한국신장장애인협회,김세룡,"서울 중랑구 동릴로136길10 301호(중화동,청원다미소아파트상가)","신장병환자에 대한 
치료비 지원 및 후원사업",02-2236-9081,2000-05-23,장애인정책과
중앙행정기관,보건복지부,15,사단법인,한국장애인단체총연맹,홍순봉,"서울특별시 영등포구 의사당대로 22, 이룸센터 (여의도동)",장애인복지단체지원 및 협력.교류등 연대사업,02-783-0067,2000-05-26,장애인정책과
중앙행정기관,보건복지부,16,사단법인,한국농아인협회,변승일,"서울특별시 서초구 헌릉로 8길 22, 302동 1101호",농아인 복지증진 도모,02-461-2661,2000-05-26,장애인정책과
중앙행정기관,보건복지부,17,사단법인,한국지체장애인협회,김광환,"서울 영등포구 의사당대로 22, 301호(여의도동, 이룸센터)",지체장애인 복지증진,02-796-4280,2000-05-26,장애인정책과
중앙행정기관,보건복지부,18,,사회복지법인 어린이재단,양옥경,서울특별시 중구 무교로 20 (무교동),"가. 시설보호아동, 소년소녀가정, 저소득 노인·장애아동등 결연 후원사업
나. 미아찾기사업, 아동학대 예방사업, 장애아동 요육사업, 노인복지사업, 지역사회복지사업, 아동·청소년 수련사업 등",02-775-9122,2000-05-26,아동정책과
중앙행정기관,보건복지부,27,,희년의료공제회,이문식,"서울특별시 금천구 범안로 15길 14, 2층(독산동, 덕우빌딩)",국내체류 외국인근로자에 대한의료공제회 운영사업,02-858-7829,2000-05-30,보건의료정책과
중앙행정기관,보건복지부,28,,성산장기려기념사업회,이영덕,"서울특별시 서초구 고무래로 6-6, 송원빌딩 201호 (반포동)","의료지원사업, 학술연구사업, 병원 및 자선기관 운영",02-536-6452,2000-05-30,보건의료정책과
중앙행정기관,보건복지부,29,,건강세상네트워크,허현희,"서울특별시 중구 청파로 103길 35, 3층",국민건강권 확보와 보건의료분야의 개선사업 등,02-2269-1901,2000-05-30,보건의료정책과
중앙행정기관,보건복지부,30,특수법인,대한적십자사,김철수,강원도 원주시 혁신로 50(반곡동),"사회봉사사업, 혈액사업, 이산가족찾기",02-3705-3514,2000-05-30,공공의료과
중앙행정기관,보건복지부,32,재단법인,사랑의장기기증운동본부,유재수,"서울 서대문구 서소문로 21, 충정타워7층(충정로3가)",".장기기증, 시신기증에 대한 국민이해 촉진사업
.장기이식필요자 실태조사 등",02-363-2114,2000-05-31,혈액장기정책과
중앙행정기관,보건복지부,34,사단법인,장애우권익문제연구소,김성재,"서울특별시 영등포구 당산로 238, 덕승빌딩 7층 (당산동6가)",장애인의 완전한 사회참여와 평등구현,02-2675-5364,2000-05-31,장애인정책과
중앙행정기관,보건복지부,35,사단법인,한국노인의전화,이성국,"대구광역시 서구 국채보상로 356, 3층","○ 노인들과  노인들에 대해 관심있는 분들에게 유용한 정보와 자원 공제를 위한 사업 
○ 노인 및 노년생활과 관련된 상담을 제공하는 사업 
○ 노인복지와 관련된 기관, 시설종사자 및 기타 참여자들의 자질향상을 위한 교육사업  등",063-282-2277,2000-06-01,노인정책과
중앙행정기관,보건복지부,37,사단법인,한국수양부모협회,박영숙,경상북도 김천시 아포읍 아포대로 659-15,직접적인 수양부모가 되는 활동 등,02-909-9494,2000-06-27,아동정책과
중앙행정기관,보건복지부,38,,전국소년소녀가장돕기시민연합,이영훈,서울특별시 관악구 승방길 36,소년소녀가장들의 실태조사 및 수기공모 사업,02-3448-1001,2000-06-27,아동보호자립과
중앙행정기관,보건복지부,39,사단법인,한국백혈병소아암협회,이중명,서울특별시 마포구 연남로1길 80(우03991),백혈병소아암 환아들에 대한 후원사업,02-3141-5367,2000-07-10,질병정책과
중앙행정기관,보건복지부,41,사단법인,한국조혈모세포은행협회,이홍기,"서울특별시 금천구 디지털로9길 65, 백상스타타워 1차 1503호","조혈모세포공여자 확보를위한 교육및홍보
HLA검사,등록,관리,조회
조혈모세포이식의망자의등록,심사",02-737-5533,2000-08-10,혈액장기정책과
중앙행정기관,보건복지부,42,사단법인,한국시각장애인연합회,홍순봉,"서울특별시 노원구 동일로 1335, 702호",시각장애인 권익보호 및 복지증진,02-6925-1114,2000-10-09,장애인정책과
중앙행정기관,보건복지부,43,사단법인,한국국제기아대책기구,지형은,서울특별시 강서구 공항대로 59다길 109,"구호사업, 개발사업, 선교사업, 교육사업, 연구사업, 교류사업, 홍보/출판사업, 의료사업",02-2085-8189,2000-10-23,사회서비스자원과
중앙행정기관,보건복지부,44,사단법인,생명나눔실천본부,황일면,"서울특별시 종로구 삼봉로 95, 101동 406호(견지동 대성스카이렉스)","헌혈에대한 이해 홍보사업
장기기증 홍보와 희망자등록 및 결연사업",02-734-8050,2000-10-28,혈액장기정책과
중앙행정기관,보건복지부,46,사단법인,대한정신보건가족협회,최한식,"서울특별시 영등포구 의사당대로 22, 이룸센터 5층 (여의도동)","정신질환자 사회복귀 시설 설치.운영, 자활후견, 교류협력 등",02-928-1152,2001-03-28,정신건강정책과
중앙행정기관,보건복지부,47,사단법인,대한한방해외의료봉사단,이춘재,"서울특별시 강남구 논현로 517, 파인빌딩 6층 (역삼동)",해외동포 및 대상국 지역주민 의료봉사사업 등,02-2051-2500,2001-03-31,한의약산업과
중앙행정기관,보건복지부,96,사단법인,한국지역자활센터협회,이재호,"서울특별시 용산구 청파로 349, 보은개발빌딩 7층 701호","- 자활사업 및 프로그램 개발 보급
- 지역자활센터의 위탁사업 수행 및 지역자활센터간의 공동사업 조정
- 지역자활센터 직원 및 참여자의 교육 및 훈련
- 조사연구·홍보사업 및 자활자립 정책연구 및 개발
- 자활공제협동조합 및 사회적경제에 관한 사업",02- 324-1892,2001-04-10,자활정책과
중앙행정기관,보건복지부,48,사단법인,대한노인회,이중근,"서울특별시 중구 세종대로 55, 6층(태평로2가, 부영태평빌딩)","노인 취업 알선기관운영, 노후생활 위한 노인교육 등",070-7864-7824,2001-04-25,노인지원과
중앙행정기관,보건복지부,50,사단법인,한국장애인재활협회,이상철,"서울특별시 서초구 효령로 161, 한국제약회관 2층 (방배동)","장애발생예방, 재활치료, 정보화사업, 장애인교류 협력사업",02-3472-3556,2001-04-30,장애인정책과
중앙행정기관,보건복지부,51,사단법인,안구기증운동협회,곽재욱,"서울특별시 종로구 김상옥로 30, 한국기독교연합회관 909호 (연지동)","사후안구기증자 회원모집활동, 헌안운동 등",02-708-4077,2001-05-04,혈액장기정책과
중앙행정기관,보건복지부,53,사단법인,전국노인복지단체협의회,임춘식,"서울특별시 마포구 만리재로 14, 2303호","노인복지에 관한 정책개발 건의, 각종상담, 조사연구 교육훈련 등",02-786-5056,2001-07-23,노인정책과
중앙행정기관,보건복지부,54,,한국치매가족협회,이성희,서울특별시 송파구 성내천로 193 (마천동),"치매상담.홍보.계몽사업, 치매노인 간호교육 및 정보제공, 국제교류 등",02-431-9993,2001-09-06,노인건강과
중앙행정기관,보건복지부,55,사단법인,한국장애인문화협회,안중원,"서울특별시 구로구 디지털로 26길 61, 307호(에이스하이엔트타워 2차)","장애인합동맞선대회, 사랑의 인연 맺기 등",02-851-5854,2001-10-15,장애인정책과
중앙행정기관,보건복지부,56,사단법인,한국여성장애인연합,문애준,"서울특별시 영등포구 의사당대로 22, 402호(여의도동, 이룸센터)",여성 장애인의 인권 옹호와 복지향상을 위한 사업,02-3675-9935,2001-11-06,장애인정책과
